date,user_id,message
2022-02-06 19:24:00,xwesx,"['\n', '\nStrangely, I saw another ID-4 when I was out with my daughter on Saturday afternoon. Definitely not the same one since the exterior colors were different (blue on the first, black on the second), but she noticed right away that it had no tailpipe. ', 'She said to me, ""is that an electric car? I don\'t see a tailpipe."" Even though I was directly behind it, the model didn\'t even register for me until she pointed it out. This one didn\'t have its lights on, so it was blingless.', 'I still plan that my next new car purchase is a full electric. Hybrid just seems like a giant compromise - you might get better economy out of it, but you get the complexity of both types of vehicles (and the costs that go with that).', ' ']"
2022-02-06 19:44:00,qbrozen,"['\n', '\n', '\n']"
2022-02-06 19:52:00,stickguy,"['\nI am with QB. They seem like a great idea without the range issues. Though a regular hybrid would still be a good step up for us. Next car will definitely be at least that.', 'Wes, where you live and some of the drives you talk about, an EV seems really limited. Especially in deep winter when range will take a big hit. Unless you would only be looking to use it locally, and not drive to that other big city (like when you take the Audi in for service)? ']"
2022-02-06 20:01:00,stickguy,"['\n', '\nI bet that lasts until the first day something breaks on it and she is stranded on the side of the road on a cold rainy day.', 'for my wife, that would mean she is never trusting the car again and I need to take care of the situation. ']"
2022-02-06 20:09:00,stickguy,"['\nexperiemented with SM streaming today. I had to go to an appointment this morning and needed google maps navi, so I had to fire up carplay. So when I got in the car to start it up, I opened the navi and kicked that off, then fired up the SM app. Plugged the phone in, and the mav automatically switched over to carplay with google maps up. Just tapped the SX icon on the side apps list, and it turned off the FM and started playing the XM feed. quick and painless.', 'need to play with the settings to get a split screen to see both together. having maps full view meant if I wanted to change stations (from the favorites list) I had to tap apps icons to bring up what I wanted. Not a big deal but no where near as easy as using the thumb knob on the steering wheel to scroll through stations in the other car.', ""It is a drawback that the station controls on the steering wheel don't control favorites, but not a huge deal. I will likely only ever use in on trips, and don't do a lot of them. And often the wife is along so she can do it through the phone."", 'I also ordered a nice 128GB sandisck USB 3.0 flash drive (that thing is tiny too). Now if I can just find my big music files on whichever external HD I copied them on to, I will try that out to see if I can copy something over that the car will be compatible with! ']"
2022-02-06 20:23:00,corvette,"[""\nIsn't there both a USB-C and a USB-A port for the stereo system? What happens when you plug in two CarPlay / Android Auto phones at once? "", 'Also, people bring up the previous-gen Ranger, but check the dimensions of the OG 2001 Explorer Sport Trac vs. the Maverick. Maverick is slightly less tall and about 6"" shorter, but almost every other dimension is similar. Oddly, the Mav has better ground clearance. ']"
2022-02-06 20:45:00,stickguy,"['\nyeah, it has a normal (B? A?) plug, and a C. Either one works with the infotainment. I actually wondered what happens if I have 2 things plugged in and select the USB input. But have not gotten around to trying it out. Once I get the USB loaded I will do it (my iPhone plugs into the C port).', 'though I guess that would be Carplay and USB device. ', 'with my luck, if I plug my phone and the wifes in at the same time the whole system will short out and light the truck on fire! My guess though, it will make you pick one of the phones. ']"
2022-02-07 02:49:00,oldfarmer50,"['\n', '\n', '\n', 'More dull than a 66’ Dodge Polara station wagon? The only good thing about that boat was I could fit all my friends in it. ']"
2022-02-07 02:54:00,oldfarmer50,"['\n', '\nI was moving one of our Kona EVs the other day in cold weather. When I started out it said 158 mile range. As soon as I turned on the heat it dropped to 132. ', 'Heat was instant though. ']"
2022-02-07 04:28:00,au1994,"['\n', '\nWe’ve had a few days/mornings in the 20’s this winter and I noticed only a small drop with the Jeep, 3-4 miles. But it does stay in the garage. ']"
2022-02-07 05:28:00,ab348,"['\n', ""\nNow that I have become a technological neanderthal in my old age I find the lack of standardization of USB connectors very frustrating. USB A is easy enough to ID, but for the various minis and micros I get annoyed. Plus things like the Lightning type on Apple devices and the weird one that my sister's Samsung phone uses. Grrr. ""]"
2022-02-07 05:42:00,roadburner,"['\n', '\n', '\n', '\n']"
2022-02-07 05:45:00,tjc78,"['\n', '\n', '\n']"
2022-02-07 05:46:00,roadburner,"['\n', '\n', '\n']"
2022-02-07 06:06:00,graphicguy,"['\n', '\nOooohhhh….a Fiat x 1/9. My sister had one. Fun as all get out to drive. Not very fast and terribly….and I do mean TERRIBLY unreliable. I think she sold it right after the 12 month/12,000 mile warranty was up. Our Father reveled in telling her “I told you so” right up until he passed away. ']"
2022-02-07 09:40:00,roadburner,"['\n', '\n', '\n']"
2022-02-07 11:26:00,mjfloyd1,"['\n', '\n', '\n']"
2022-02-07 11:44:00,laurasdada,"['\n', '\nSo sorry for your loss. It will be a tough few days; remember the wonderful life your family shared with your dog. ']"
2022-02-07 12:07:00,laurasdada,"['\nFor the new home, looks like a 65"" LG C1. I thought 55"" would be a better fit, but tie goes to... well, you know who. ']"
2022-02-07 12:22:00,xwesx,"['\n', ""\nI don't disagree with any point in the arguments."", ""However, when the time comes, I would definitely run it when and where I wanted. But, of course, these pioneering days do present challenges for the technology. For me, the biggest restrictor is leaving Alaska. We'll get there, for sure, but it may take some more years yet. "", 'If, for some reason, I end up needing to make the run south with an electric car before then, it will just mean more research and time to get it done. Others have transited the highway with electric cars before, so it can be done (just not at the pace to which I am accustomed). ']"
2022-02-07 12:28:00,xwesx,"['\n', '\nI fully agree with you! I was at Costco this weekend and toyed with the idea of getting this cordless work light system (very cheap, which is why it was appealing versus something like DeWalt or Milwaukee). However, it uses a microUSB to recharge. Seriously, who builds stuff with microUSB anymore?! Of all the USB options, I think micro is the worst for long-term reliability. ']"
2022-02-07 12:42:00,stickguy,"[""\nI still have a bunch of micro USB chargers around someplace, from an assortment of old, dead devices. Don't have anything current that I can think of that is USB on one and and micro on the other. But entirely possible one of my bluetooth speakers using that plug. ""]"
2022-02-07 12:49:00,qbrozen,"[""\nGuess I'm outdated. I have lots of stuff using micro-USB. "", 'What is the new standard? The USB-C? ']"
2022-02-07 13:01:00,stickguy,"[""\nis anything (devices) using USB C as the charge or power plug on the device? I only saw it as the other end of the cord (where you plug it into the car or laptop). Just on the Maverick though, I don't have anything else with it."", 'well, that is not quite true. Turns out my newest apple cord/charger (from my iPad or phone, whichever is newest) is usb C on the end that goes into the power block that plugs into the wall (phone end is still lightening). Only discovered that when I took that spare charger to use in the new car and when I unplugged the cord from the block, it was a C. Good thing the car had both jack options! ']"
2022-02-07 14:00:00,xwesx,"['\n', '\nC is definitely the standard nowadays. Previously, it was often mini-USB and otherwise microUSB. I suppose I still have quite a few things that run micro, but they are aging devices (a tablet, headphones, etc). And, every single one of them can be a royal PITA to actually get to charge because the ports tend to wear out on them even though the expressed design of microUSB is for the plug to fail (not the port). ', ""So, I'm just saying that I'm surprised a new device, especially something large like that, would have a micro-USB as the charging port as opposed to a C. However, given licensing costs, it's probably just a way to keep it cheap. ""]"
2022-02-07 14:03:00,xwesx,"['\n', ""\nYeah, that's the beautiful thing about C - it is simple, small, and bi-directional. I mean, setting aside everything else like higher voltage throughput (such as laptop power cords), fast transfer speeds, and high fidelity A/V signals. ""]"
2022-02-07 14:23:00,breld,"['\n', ""\nMy iPad and my wife's Macbook both use USB C as the power plug. ""]"
2022-02-07 14:29:00,tifighter,"['\n', ""\nI've had people tell me for years that I can't travel with an EV. And yet I do. And it's getting easier every day. ""]"
2022-02-07 14:46:00,stickguy,['\nI meant the plug end in the device (on Apple where the lightning plug end goes) ']
2022-02-07 14:47:00,stickguy,"['\n', '\nhow easy would it be to make it to Fairbanks, in the winter? ']"
2022-02-07 14:48:00,kyfdx,"['\n', '\nEasy. You drive to the airport, park and fly. Like a normal person. ']"
2022-02-07 15:04:00,breld,"['\n', '\nYup. USB C plug on the devices themselves. ']"
2022-02-07 15:09:00,xwesx,"['\n', ""\nYes, sorry. That's what I meant about USB-C being bi-directional: Both ends use the C fitting. I thought that Apple was going to go exclusively with C, and I think they do have few phone models with that, but now they have Lightning ports on them again. ""]"
2022-02-07 15:12:00,ab348,"['\n', '\nDo you mean Lightning? They look similar. ', ' ']"
2022-02-07 15:17:00,stickguy,"['\nmy phone an iPad (phones just turned 2 YO and I think the iPad 1 in December) both still have lightning plugs on them.', 'just checked apple site, and the new iPhone 13 still has lightening plug. ']"
2022-02-07 15:23:00,kyfdx,"[""\nJust got a 12 mini, and it's a lightning plug ""]"
2022-02-07 15:27:00,breld,"['\n', '\n', '\n']"
2022-02-07 15:27:00,venture,"['\n', '\nThe Galaxy S21 5G I got a month, or so, ago is USB C. ']"
2022-02-07 15:51:00,explorerx4,"['\n', ',', 'How appropriate that you are looking at a dealer site on your iPad. ', ' ']"
2022-02-07 16:42:00,corvette,"['\nI have a hodgepodge. The iPhone 13 Pro is Lightning, as are the ancient iPad mini 2 and the new iPad (8th generation, I think--I bought it over the Air because it still used the same Lightning connector as my phone), and the AirPods Pro. MacBook Air is USB-C, and my work laptop will also charge over USB-C. I also have an old Fire tablet which I rarely use, which is micro-USB, as well as a cordless LED light with the same connector. ', ""I think most of the newer Android phones have a female USB-C connector on the phone itself. There is talk of Apple going to a completely wireless design with no charge port, but they haven't yet. ""]"
2022-02-07 16:42:00,mjfloyd1,"['\n', ' ']"
2022-02-07 16:45:00,Sandman6472,"[""\nLearned on a '67 Olds Cutlass, my grandpa's and eventually mine, a '70 Caddy drop top & a '69 Olds Toronado. We had already moved to Florida by this time & my folks had traded in her '68 Eldorado for the convertible. My dad and a couple of his golf buddies new a dealer in Orlando & they had him send three convertibles down & my mom got first pick of colors. Ended up with a white top over a light blue body which was sharp looking I must admit. The other two were a white over white combo and a white over bronze as I recall. The white over white looked good also and would've been my first choice."", ""Took my driving test in the Cutlass as it was the smallest of the three and I felt super comfortable in it. Little did I know that within five months, I'd be driving it full time! ""]"
